23365,n. 决斗者
23366,n. 二重奏者
23367,n. 诱拐者
23368,n. 诱惑者；骗子；玩弄女性的人
23369,n.  渡槽；导水管；沟渠
23370,n. 还原器，减速器，减压器
23371,n.  诱导物；引诱者；导流片；电感器
23372,"a. 可引出的, 可推断的, 可演绎的"
23373,n. 可食性；适食性
23374,n. 不适于食用
23375,"adj. 平等主义的
n. 平等主义者"
23376,n. 平均主义
23377,"vt. 补偿；使相等
vi. 成为相等；打成平局"
23378,n. 平静，无变动
23379,adj. 等角的
23380,a. 长命的
23381,n. 中世纪精神；中世纪性质
23382,n. 中世纪研究家；中古史学家
23383,n. 制造厂，工厂
23384,n. 制作；发票；制作法
23385,adj. 多花的；开花的；有花的
23386,adj. 含水的； 蓄水的
23387,adj. 十字花科的
23388,"n. 鲜丽, 脸色好"
23389,"n. 花匠, 花草栽培家"
23390,adj. 开单花的，有单花的
23391,adj. 多花的
23392,vi. 开花，风化
23393,n. 风化；开花；粉化
23394,"v. 复活, 再开花"
23395,a. 夜间开花的
23396,adj. 没有影响的
23397,"n. 支流
adj. 汇合的；融合性的"
23398,"n. 逆流, 回流, 退潮"
23399,"adj. 向下流的
n. 向下流的部分"
23400,"a. 围绕的, 环流的"
23401,n. 奢侈品；额外；过剩
23402,"n. 超流体
adj. 超流体性的"
23403,adj. 流入中间的，合流的
23404,n. 流动; 不断的变化; 转变; 飞跑
23405,"a. 流动的, 变动的"
23406,n. 流入，汇集，充注
23407,n. 逆流；退潮
23408,n. 鼓吹者
23409,v. （使）混入，（使）混合
23410,"n. 混入, 混合"
23411,n. 冲浴，注水
23412,n. （台阶）梯级，梯级式一排座位; （神坛后的）壁架
23413,n. 文法学者，文法家；文法教师
23414,adj. 图解的；概略的；图表的
23415,n. 表音符号，语音图，形声字; 音字标
23416,n. 象形文字；表意文字（等于ideogram）
23417,n. 编史；历史编纂学
23418,n. 显微照片，显微图；微动描记器
23419,n. 肉眼图; 近等比摄影
23420,n. （自动）气压计
23421,n. 立体照片；立体画
23422,n. 圆弧规; 涡流式感应图示仪
23423,n. 全息术；全息摄影； 全息照相术
23424,n.  退化；后退
23425,adj. 倒退的；退化的
23426,n. 外出
23427,n. 进入
23428,n. 违背者；犯规者；罪人
23429,n. 居住，有人居住的状态; 居留
23430,n. 同居者
23431,n. 同居；共栖；同居生活
23432,n. <英>获得奖学金学生
23433,"n. 禁止者, 阻止者"
23434,n. 冷淡，不和气，冷漠
23435,n. （组织等的）标记，签名，商标
23436,n. 原发症
23437,n. 岛国根性;褊狭性
23438,v. 巡回
23439,"a. 骚乱煽动的
n. 骚乱煽动分子"
23440,n. 注射器；注射者；注水器
23441,n. 否决者；拒绝者；抛弃者
23442,n.  喷射器；驱逐者；推出器；排出器
23443,adj. 沮丧的，灰心的
23444,n. 年轻，不成熟
23445,n. 返老还童，变年轻
23446,adj. 到达青（少）年期的，变年轻的
23447,n. 少年读物
23448,v. （使）恢复精神，（使）返老还童
23449,n. 使返老还童的人，返老还童药; 破皮机
23450,n. 知识分子；知识界
23451,adj. 不雅的；粗野的；不优美的
23452,n. 不雅（致），粗俗
23453,"n. 无被选资格的人
adj. 不合格的；不适任的；无被选资格的"
23454,"a. 提升的, 升高的"
23455,"a. 可救助的, 可救济的, 可缓解的, 可减轻的"
23456,adj. 减轻（痛苦）的，缓解的，起缓和作用的
23457,adj. 解放后的
23458,n. 解放者；释放者
23459,"n. 破坏自由（者）
adj. 破坏自由的"
23460,n. 自由主义者
23461,n. 利比里亚（西非国家）
23462,n. 能用两种语言
23463,a. 用同一种语言的
23464,n. 半文盲，有初等文化者
23465,n. 扫除文盲
23466,n. 文人，作家
23467,"a. 只有一个字母的,由一个字母组成的"
23468,adj. 由两个字母组成的; 双字母
23469,"adj. 三字母的，有三个字母的
n. 由三个字母组成的词"
23470,vt. 直译；字译
23471,n. 音译；直译
23472,n. 闭塞；涂去，删除；消灭
23473,n. 有地方色彩，地方主义；方言
23474,n.  定位；局限；地方化
23475,v. （使）驻扎在同一地点，使位于一处
23476,n. 问答者，对话体的作者，对话者
23477,n. 独白者；自言自语者
23478,n. 谎话；说谎
23479,vi. 创造或使用新语，采用新教义
23480,n. （措词、术语等的）自相矛盾，前后矛盾
23481,n. 非难，贬抑
23482,n. 文献学者；语言学者
23483,n. 白话，口语；口语体；方言用语
23484,adj. 半月形的
23485,"n. 半月形堡垒；新月
adj. 新月形的"
23486,n. 满月；望月
23487,adj. 月状的
23488,adj. 新月状的；半月形的
23489,adj. 太阴潮的
23490,adj. 世外的，毫无道理可言的
23491,adj. 月下的，地上的
23492,adj. 绕月球运动的，月球周围的
23493,a. 无月期间的
23494,adj. 越过月球的，月球轨道外的； 天上的，出尘脱俗的
23495,adj. 庄园的；采邑的
23496,adj. 剩余的；残余的
23497,n. 内在；无所不在；固有；含蓄
23498,n. （农奴，奴隶的）解放
23499,adj. 可维持的；可主张的；可维修的
23500,n. 超级潜水艇
23501,adj. 对抗潜艇的; 反潜
23502,a. 海上飞行的
23503,adj. 海外的，横越海洋的
23504,"n. 深蓝色；天青石做成的蓝色颜料
adj. 群青色的；海外的"
23505,n. （记录潮汐的）自动记潮仪
23506,n. 中间状态; 居中; 居间; <罕>调解
23507,adj. 可回忆的，值得牢记的
23508,vt. 记错
23509,vt. 忘记，忘却，忘怀
23510,adj. 可浸入的，可没入的
23511,n. 下潜，下沉；淹没
23512,adj. 能沉入水中的
23513,"adj. 生长水中的；淹没的
v. 浸没（submerse的过去式和过去分词）"
23514,adj. 在底部的，居于水底的
23515,adj. 伸出水面的
23516,n. 互相迁徒
23517,n. 军事家；军国主义者
23518,vt. 军事化；军国主义化
23519,vt. 解除武装；使非军事化
23520,n. 反军国主义
23521,adj. 极端好战的
23522,"n. 量滴（液量最小单位）；极小的东西；二分音符
adj. 最小的；微小的"
23523,"a. 可缩减的, 可削弱的"
23524,adj. 不可缩减的，不可减少（或减小）的，不可削弱的
23525,n. 免职，解雇，不予考虑
23526,"vt. 使中断
vi. 中断"
23527,adj. 发射的；放射性的；发出的
23528,v. 注入，引入
23529,n. 代表；杂货店；军粮供应；（美）食堂
23530,n. 复员；遣散（demobilize的名词）
23531,n. 不动，固定
23532,n. 暴民统治；暴民
23533,n. 匪徒；暴徒
23534,n. （美）殡葬业者；丧事承办人
23535,v. 移动，行动
23536,n. 提名者；任命者；续任者
23537,adj. 无名的，匿名的; 髋骨的
23538,vt. 使小说化，编成小说
23539,n. 革新者
23540,"vt. 数，列举；读（数）
adj. 识数的，会计算的"
23541,n. 分子；计算者；计算器
23542,adj. 可列举的；可点数的
23543,n. 列举； 计算；细目
23544,adj. 可数的
23545,adj. 署名的
23546,n. 假名；匿名者；化名
23547,"adj. 表示母系的；母姓的
n. 出自母亲或女性祖先的名"
23548,"n. 源于父名的姓或名字；姓；名字
adj. 取自教父名的；源于父名的；表示父名的"
23549,adj. 匿名的；使用笔名的；使用假名的
23550,"n. 使用假名, 使用笔名"
23551,a. 同义的
23552,n. 同义
23553,adj. 不实用的；不能动手术的
23554,n. 合作者；合作社社员
23555,adj. 歌剧的；歌剧风格的
23556,n. 迷失方向；迷惑
23557,n. 再定位
23558,n. 和解；平定；讲和；绥靖
23559,n. 平定者，抚慰者，调节者
23560,n. 和平主义；反战主义
23561,v. 再平息，再安抚
23562,"n. 推动者；推进物；推进燃料
adj. 推进的；有推动力的"
23563,n. 被逐出国外者，被开除者
23564,"n. 驱逐剂，排毒药
adj. 有驱逐力的，驱逐的"
23565,n. 抵抗性，反击性
23566,a. 可强迫的
23567,n. compel的变形
23568,n.  叶轮；推进者
23569,n. 独立；组合教会制；独立国
23570,vi. 互相依赖
23571,adj. （使）挂心的; （产生）悬念的; 未决定的; 可疑的
23572,n. 附加物；下属； 附器（如植物的枝叶和动物的腿尾）
23573,adj. 迫近的，即将发生的
23574,n. 渴望，欲望，愿望
23575,adj. 热望的，意欲的，本能欲求的
23576,adj. 请愿的
23577,n. 语音学者，主张使用语音记号者
23578,n. 电子乐器; 电乐器
23579,adj. 粗腔横调的；发音不和谐的
23580,adj. 有声的，浊音的；声音的，语音的；声学的
23581,n. 声学；声音基础教学法
23582,n. 失声，无声; 失音
23583,n. 多音字，自动换片唱机的一种
23584,adj. 多音的；有韵律变化的；对位法的
23585,vt. 描成图画，电影化
23586,n.  象形文字；古代石壁画；统计图表
23587,adj. 象形文字的，绘画文字的
23588,v. 描绘，描刻画
23589,vt. 使图示化，用图画说明（或表示）
23590,n. 全体会议；充满；充满物质的空间
23591,n. 补充物；显影剂
23592,n. 复杂性
23593,n. 恳求；祈祷
23594,"a. 恳求的, 祈愿的"
23595,adj. 多种的；多重的
23596,"n. 可说明的命题，应阐明的命题
adj. 可说明的"
23597,vt. 使人重新住入
23598,n. 大众化的人；普及读物；普及者；使普及的人
23599,"n. 再输入，再输入的东西
v. 再进口，再引进"
23600,"v. 再输出，再出口
n. 再输出，再出口的货物"
23601,n. 被驱逐出境者；被放逐者
23602,n. 报告文学，报道文学；报道，新闻报道
23603,vt. 贮藏；使复位
23604,n. 鉴赏者；了解真价者
23605,"a. 贬值的, 贬低的, 蔑视的, 跌价的"
23606,adj. 有小点的，点状的
23607,n. 点; 色斑; 凹陷; 尖
23608,"a. 可刺穿的, 可戳穿的"
23609,"a. 后悔的, 惭愧的, 内疚的"
23610,n. 辛辣；刺激性；尖刻
23611,v. （使）清洁，（使）净化
23612,n. 净化（作用）; 纯化
23613,"adj. 净化的
n. 净化剂，清洁剂"
23614,n. 净化剂，净化器
23615,n. 纯粹派（一个与立体派相抗衡的艺术流派）；纯粹主义；语言纯正主义
23616,v. （使）成清教徒，象清教徒般地行动，（使）举止严谨
23617,n. 校正者；惩罚者；中和剂；校正程序
23618,n.  整流器；改正者，矫正者
23619,adj. 直线的，哥特式建筑的
23620,adj. 勃起的； 可使直立的
23621,adj. 直立的，建立的
23622,n. 安装工；建立者； 竖立肌
23623,n. 直肠
23624,n. 女指导者; 女董事; 女指挥; 女导演
23625,n. 间接；迂回；不坦率
23626,adj. 易腐败的；易堕落的；可以贿赂的
23627,adj. 不腐败的，不被收买的，纯洁的
23628,adj. 清廉的；不能收买的；不腐败的；不会腐烂的，不受腐蚀的；不动摇的
23629,adj. 突入的，深入的，穿入的
23630,adj. 暴发的；喷出的；疹的
23631,vt. 使成盐；使与盐结合
23632,n. 成盐作用
23633,n. 盐沼；盐水湖
23634,a. 有点咸的
23635,n. 盐田；盐厂；盐场
23636,"n. 幸运星; 运道; 支配力; 优势
adj. 上升的，占优势的"
23637,n. 优势；权势；优越
23638,adj. 上升的，进步的，强调的
23639,v. 再上升
23640,n. 下降物；下降者；下行字母
23641,v. 重新下来; 重新下降; 从…重新下来; 再次下（楼梯等）
23642,"n. 超越, 卓越, 超绝, 超然存在"
23643,adj. 有知识的，有技巧的
23644,adj. 知识的，有知识的，有学问的
23645,n. 无知
23646,n. 地球科学
23647,n. 虐待者；迫害者
23648,n. 连续；条理；词序和语法变化等一致
23649,"n. 结果；相继发生的事
adj. 连续的；其次的；作为结果而产生的"
23650,n. sequacious的变形
23651,n. 昆虫学
23652,"n. 组合式家俱
adj. 部分的，节的；可组合的"
23653,adj. 可切的; 可切性
23654,n. 两断；对切；二等分的一半
23655,v. 把…分成三分，三等分
23656,"n. 三分, 三等分"
23657,n. 解剖，切开；解剖体；详细查究
23658,n. 横断；横切；横断面
23659,vt. 切除；割除
23660,n.  切除术
23661,"n. 割线；正割
adj. 割的；切的；交叉的"
23662,"n. 同意者, 赞成者"
23663,adj. 同意的；无异议的
23664,adj. 一致的，同意的
23665,"adj. 不赞成的，反对的
n. 反对，不赞成"
23666,adj. 过分敏感的；神经过敏的
23667,vt. 使不敏感；使麻木不仁
23668,n.  脱敏； 减感
23669,adj. 超感官的，超感觉的
23670,n. 同意，附和，盲从
23671,n. 同意者，赞同者
23672,"adj. 同意的，赞同的
n. 同意者，赞同者"
23673,n. 下沉；沉淀；陷没
23674,n. 异议；不同意；意见不同
23675,adj. 可抵抗的
23676,adj. 立体声的
23677,"a. 同音的, 同度的, 和谐的"
23678,n.  共鸣器，共鸣体；共振器
23679,n. 声能学
23680,adj. 值得怀疑的；可疑的；有嫌疑的
23681,n. 概论；概观
23682,vi. 出席观看
23683,n. 口罩； 呼吸器；防毒面具
23684,adj. 排汗的，引起排汗的
23685,"n. 送气音；抽出物
adj. 送气音的
vt. 送气发音；吸入"
23686,n. 女裁缝
23687,"v. 继续；逗留；维持原状（continue的过去分词）
adj. 继续的；持久的"
23688,"n. 窃听器, 监听器"
23689,n. 遥控
23690,n. 电视播放机，电视播放者
23691,v. 用电视机收看，收看电视
23692,n. 电视课程
23693,"n. 电视广播
vt. 以电视广播"
23694,n. 电视影片
23695,n. 电视剧
23696,n. 电视广播稿，电视剧本
23697,"n. 电视机, 电视接收机"
23698,n. 电视传真报纸/文件
23699,"n.  电传打字机；电传打字设备
vt. 用电传打字机拍发
vi. 用电传打字机发送"
23700,"n. 传真照片；传真电报；摄远镜头
adj. 用远距镜头照相的；摄远的"
23701,"n. 遥控键, 遥控开关"
23702,v. 使成同一时代，使同时发生
23703,n. 同一时期，同时代
23704,n. 即席作成，即兴之作，即席演说
23705,adj. 无准备的，随口说的
23706,adj. 可延长的；可扩张的
23707,n. 强度，烈度；加强，加剧；紧张
23708,n. 紧张度，紧张
23709,n. 膨胀，扩张
23710,n. 照顾，服侍
23711,v. （使）伸出，（使）伸展
23712,adj. 延长时间的;  持续时间不长的;  延长的;  伸长的
23713,adj. 治外法权的
23714,n. 治外法权
23715,n. 挖掘
23716,n. 下层；地下室，洞穴；表层下基岩
23717,adj. 地下的；隐匿的（等于 subterranean）
23718,a. =superterranean；= superterrestrial
23719,"a. 地上生长的, 陆生的"
23720,n. 交织，编织，交织物
23721,n. 伸长，制图，延长
23722,n. 伸肌；分度器；伤处异物摘出器
23723,"v. 使收缩；订契约（contract的过去式和过去分词）
adj. 契约的；收缩了的；狭小的"
23724,adj. 会缩的，缩小的
23725,"a. 收缩的, 有收缩性的"
23726,n.  挛缩
23727,n. 撤回，撤销；收回
23728,a. 缩进的
23729,n. 减数
23730,adj. 牵引的；拖的；曳引的
23731,adj. 统一的；团结的；联合的
23732,n. 不统一，不团结
23733,n. 分裂；分开；不统一
23734,vt. 使成为一单位或一整体
23735,"n. 三位一体；三个一组
adj. 三位一体的"
23736,n. 三位一体
23737,"a. 和谐的,协调的,同度的"
23738,n. 单轮车；独轮脚踏车
23739,n. 使成为市郊，市郊化
23740,n. 都市人
23741,"n. 粗野, 粗鄙, 无礼"
23742,n. 城市学，城市问题研究
23743,n. 远郊地区；城市远郊；城市远郊富裕家庭居住区
23744,n. 住在城市远郊的居民
23745,n. 度假者，休假者
23746,n. 被疏散者；撤离者
23747,n. 空虚；空白；思想贫乏；无聊之事
23748,"vt. 真空包装, 把...抽成真空"
23749,n. 渗透；扩散；普及；流行
23750,adj. 未改变的，没有变化的
23751,"n.  不变量； 不变式
adj. 不变的"
23752,n. 不变性；不变式
23753,adj. 杂色的，五颜六色的，各种各样颜色的
23754,adj. 各种大小的，不同尺寸的
23755,adj. 介于其间的
23756,n. 介入者；干涉者
23757,n. 会议代表；到会的人
23758,n. （会议）召集人
23759,n. <美口>财政部缉私酒官员，税务官员
23760,n. 规避；陷害；绕行
23761,"vt. 随后发生；取代
vi. 随后发生；接着发生"
23762,n. 违反，违背；矛盾；违法
23763,n. 颠覆；破坏
23764,n. 内省性，内向性
23765,"adj. 多样化的；各种的
v. 使…多样化（diversify的过去分词）"
23766,adj. 多种的，各色各样的，多样的
23767,n. 回退，倒转; 回译
23768,"n. 异端分子
a. 异端的"
23769,"a. 道路的, 旅行的"
23770,n. 路程计; 车程计
23771,"n. 再访问
vt. 重游；再访；重临"
23772,n. 预知；先见
23773,adj. 电视的；适于上电视镜头的
23774,vt. 夺去生命，使衰弱
23775,n. 维生素缺乏症
23776,vt. 使(食物)失去维生素
23777,adj. 无形的；空气状的；无实质的
23778,v. 在…注入空气; 掺气于; 使气化; 使蒸发
23779,n. 无线电报，航空邮件
23780,n. 陨石；硝酸钾
23781,n. 陨星学
23782,n. 高空气象学
23783,n. 量气计，气体计
23784,n. 空气生物学，高空生物学
23785,n. 航空医学
23786,n. 航空力学；空气力学
23787,n. 得意洋洋，欣喜；提拔；举起
23788,n. 坛上的祭品
23789,n. 测高仪，高度计
23790,n. 测高学，高度测量法（以海平面为基准）
23791,adj. 业余的；不熟练的；外行的
23792,n. 多情的人，好色的人; 善于写爱情（尤指色情）故事的人
23793,vt. 使倾心，使迷恋
23794,vi. 走动；步行；移动
23795,n. 移动；步行
23796,n. （地测）测程轮，测距计
23797,a. 夜间步行的
23798,n. 梦行症
23799,n. 梦行者
23800,n. 勘查；巡视
23801,n. 巡视者；勘查者；摇篮车
23802,vi. 作序言
23803,n. 梦游者；梦游症患者
23804,adj. 梦行的，梦游者的
23805,n. 微生物
23806,v. 使动物化
23807,n. 兽性；人的动物本能；动物界（等于animal kingdom）；动物的生活
23808,n. 动物特性，兽性
23809,n. 鼓舞者；赋与生气者；卡通片绘制者（等于animater）
23810,a. 使有生气的；令人鼓舞的
23811,v. 使灰心，使失去生命
23812,adj. 已死的，缺乏生气的
23813,"n. 无生命, 无活动, 不活泼"
23814,"a. 忍受的, 忍耐的"
23815,n. 忍受；坚忍
23816,vt. 鼓舞；使复活；使恢复生气
23817,n. 复活；鼓舞；激励
23818,"n. 相术, 相面术"
23819,n. 人类社会学
23820,n. 厌恶人类；厌世，愤世嫉俗
23821,n. 厌世者；厌恶人类者
23822,n. 水产养殖；水培（等于aquaculture）
23823,"n. 水肺，水中呼吸器
vi. 使用水肺"
23824,n. 水上技艺表演
23825,adj. 君主政体的；君主的；赞成君主政体的
23826,n. 君主主义，君主制主义
23827,n. 多头政治
23828,n. 寡头政治
23829,n. 富豪统治
23830,"n. 鸟
adj. 鸟的；鸟类的"
23831,n. 养鸟，鸟类饲养; 养禽业
23832,n. 女飞行家，女飞行员
23833,adj. 书目的；书籍解题的；著书目录的
23834,v. 作书目
23835,n. 书籍崇拜，圣经崇拜
23836,n. 书籍崇拜者，圣经崇拜者
23837,adj. 书籍崇拜的，圣经崇拜的
23838,n. 书籍商
23839,n. 准将；陆军准将
23840,a. 土匪般的
23841,n. 抢劫; 盗窃; 土匪; 强盗
23842,n. 双桅帆船的一种
23843,n. 偶因论，机会论
23844,n. 偶然性
23845,n.  证明者
23846,"v. 证明，证实；颁发合格证书（certify的过去分词形式）
adj. 被证明的；有保证的；具有证明文件的"
23847,adj. 可证明的；可确认的；可保证的
23848,adj. 可查明的；可确定的
23849,n. 确定；发现；探查
23850,n. 慢性，长期性
23851,adj. 同步的；同时的
23852,n. 同时发生，同步性；对照性历史年谱
23853,n. 同步指示器，同步示波器
23854,n. 西方人（或文化）的特征
23855,n. 词尾变化；变格；倾斜；衰退
23856,adj. 下倾的，斜向的，弯下的
23857,n. 倾斜；偏差；衰微；下倾；赤纬；磁偏角
23858,adj. 倾向于…的
23859,"vt. 使不愿；使不欲；不感兴趣
vi. 不愿意"
23860,n. 宇宙论
23861,adj. 宇宙论的，宇宙哲学的
23862,n. 宇宙论者，宇宙学家
23863,n. 宇（宙）航（行）学，航天学
23864,n. 世界主义；世界大同主义；四海一家
23865,adj. 微观的，微观世界的；小宇宙的
23866,n. 民主主义
23867,n. 官腔，官僚语言
23868,n. 官僚主义
23869,vt. 官僚统治，官僚化
23870,n. 财阀；富豪
23871,adj. 神权的；神权政治的
23872,n. 独裁主义者；独裁者
23873,"a. 孵蛋的, 潜伏的"
23874,n.  孵卵器； 保温箱；早产儿保育器；细菌培养器
23875,adj. 可培养的，可教化的；可耕种的
23876,n. 耕者；栽培者；耕田机
23877,n. 养蜂（业）
23878,"n. 养蜂人, 养蜂家"
23879,n. 树木的培植/栽培
23880,n. 树木栽培家
23881,"a. 种花的, 养花的"
23882,n. 摩托车
23883,n. 记转器; 里程计
23884,n.  四环素（抗生素的一种）
23885,n. 煽动，煽动行为
23886,adj. 蛊惑人心的；煽动性的
23887,n. 流行病学家
23888,adj. 流行病学的
23889,adj. 右侧的；幸运的
23890,"adj. 十分灵光的，怀二心的
n. 诡诈者，两面讨好者"
23891,adj. 左右手都很灵巧的
23892,n. 怀二心
23893,adj. 右旋的；右侧的；用右手的
23894,n. 右旋
23895,n.  右旋糖， 葡萄糖
23896,adj. 公文的，文件的
23897,n. 温顺；顺从
23898,"n. 不顺从, 难教"
23899,n. 讲师；讲解员
23900,adj. 习于家居的，可移植的
23901,adj. 住处的，住家的
23902,v. 决定住处，定居
23903,"a. 圆屋顶的, 穹窿式的"
23904,n. 半圆形屋顶
23905,"n. 汽车试车场, 赛车道路"
23906,n. 前驱症状，序论
23907,"a. 前驱的,有前驱症状的"
23908,n. 单峰骆驼
23909,n. 自我中心；自私自利
23910,adj. 自我中心的，自私自利的，利己主义的
23911,n. 自大狂；极端利己；利己癖；自尊癖
23912,n. 极端自我主义者；极端利己主义者
23913,n. 游侠行为，骑士精神，侠义
23914,"v. 犯错误；越轨（err的ing形式）
adj. 做错的；错误的"
23915,n. 反常，异常，畸变
23916,adj. 不会错的，没有错的
23917,n. 无差错；绝对正确
23918,n. 寓言家；说谎者
23919,n. 传说性质; 非现实性; 无稽; 惊人
23920,n. 交谈；闲谈
23921,n. 闲谈者
23922,"n. 交谈；会议
vi. 谈话；闲谈"
23923,vt. 使同盟；使成联邦
23924,n. 联邦化；同盟
23925,n. 联合主义者
23926,adj. 联合的；联邦性的
23927,a. 反对联邦的
23928,adj. 同盟的，联邦的，联合的
23929,n. 炽热，热烈
23930,n. 热情的; 强烈的; 热烈
23931,adj. 冒泡的，沸腾的；兴奋的
23932,"n. 小说家, 创作家"
23933,vt. 使小说化；把…编成小说
23934,adj. 虚构的；想象上的；虚伪的
23935,"adj. 塑造的，陶土制的，可塑造性的
n. 陶制品"
23936,adj. 能成形的，能定形的
23937,adj. 借喻的；具有人的形象的；比喻的
23938,n. 缺陷；毁容；外形的损毁
23939,vt. 预示；预想
23940,n. 预示；预想；征兆
23941,n. 变形；变容；变貌
23942,"adj. 相信人的，易于相信的
v. 吐露（秘密，心事等）( confide的现在分词 ); （向某人）吐露（隐私、秘密等）"
23943,n. 知心女友；18世纪的一种沙发（等于confidente）
23944,n. 自负；过分相信
23945,n. 无自信；羞怯；内向
23946,adj. 单纤维的；似丝的；细丝的
23947,adj. 细丝状的，纤维所成的，如丝的
23948,adj. 丝状的，纤维状的; 线状
23949,adj. 膨胀的，可充气的；得意的
23950,n. 充气者；打气筒；增压泵
23951,adj. 通货紧缩的
23952,"a. 可放气的, 可紧缩的"
23953,"a. 可反射的, 反射性的"
23954,n. 弯曲; 屈曲; 弯曲的部分; 曲折
23955,"a. 弯曲的, 词尾(可)变化的, 屈折的"
23956,adj. 弯曲的; 动摇不定的; 波状的; （多）曲折的
23957,adj. 带给人痛苦的，苦恼的，难受的
23958,n. 加害者，惩罚者
23959,"a. 加以打击的, 使人难过的"
23960,v. （使）成碎片（尤指爆炸），（使）碎裂
23961,adj. 错综复杂，曲折的，弯曲的
23962,n. 折射透镜；折射媒体； 折射望远镜
23963,a. 可折射的
23964,adj. 折射的
23965,n. 冷水浴室，保持低温的房间
23966,a. 致冷的
23967,"n. 制冰室, 冷凝装置
a. 致冷的, 消热的"
23968,"n. 制冷剂
adj. 制冷的；冷却的"
23969,adj. 无常的；短暂的；易逃逸的
23970,n. 无常；易逃逸；不安定
23971,"n. 解热药，退热药
adj. 退热的，解热的"
23972,n. 驱虫剂
23973,adj. 畏光的；怕光的
23974,"a. 回乳的, 止乳的
n. 回乳剂, 止乳剂"
23975,"n. 杀虫药
adj. 驱虫的"
23976,adj. 基础的；基本的
23977,n. 女创立者；女奠基者
23978,n. 重婚罪，重婚
23979,adj. 重婚的；犯重婚罪的
23980,n. 厌恶结婚
23981,n. 厌恶结婚的人
23982,n. 异族结婚； 异系交配
23983,n. 田庄；农场
23984,n. 农夫，农民，农民协进会会员
23985,n. 间隔尺寸， 粒度
23986,n. 妊娠，怀孕
23987,n. 孕妇
23988,n. 比重计，重力计
23989,adj. 重力的，受重力作用的
23990,adj. 失重的，无重力区的
23991,adj. 病越来越重的
23992,"n. 种族隔离主义者
adj. 种族隔离主义的；种族隔离主义者的"
23993,adj. 有女性特征的；妇女的
23994,n. 雌雄同体；双性性格
23995,n. 对女人喜欢，对女子的爱慕
23996,n. 厌恶女人； 厌女症
23997,adj. 厌女的，嫌忌女人的
23998,n. 厌恶女人的人
23999,n. 一妻制
24000,a. 一妻制的
24001,n. 一夫多妻
24002,adj. 一夫多妻的； 多花柱的；多雌蕊的
24003,n.  吸入器；空气过滤器；吸入者
24004,"n. 吸入剂；吸入器
adj. 供吸入的"
24005,n. 气雾，吸入器，人工呼吸补助器
24006,n. 蒸发，呼气；散发物
24007,"a. 呼出的, 发散(性)的, 蒸发(性)的
n. 发散管, 蒸发管"
24008,n.  口臭
24009,n.  直升飞机场，直升机停机坪
24010,v. 用直升机运送
24011,adj. 螺旋形的
24012,n. 螺旋性
24013,n. 螺旋面; 蜗牛式旋壳
24014,vi. 固有；生来即存在；本质上即属
24015,n. 引燃管，放电管
24016,"n. 发火物，引火物
adj. 敲击而冒火的"
24017,"adj. 部分的，必须的，构成整体的
n. 要素"
24018,n. 分解者，粉碎机
24019,vt. 使恢复完整，使更新，重建
24020,adj. 结合的；共同的；连接的
24021,"n. 连接词
adj. 连接的；结合的"
24022,adj. 分离的；头、胸和腹部由缢缩分开的
24023,adj. 附属的；附加的
24024,n. 添加，附加，附加物; 附益
24025,"n. 三角形
adj. 有三边的"
24026,adv. 向侧面地
24027,n. 模糊；不清不楚
24028,n. 传说集，轶话集，传奇文学
24029,n.  合法化；法律认可
24030,n. 守法主义者，形式主义者，法律学家
24031,n. 法律术语，法律措辞
24032,n. 拘泥于法律或规定的人；律法尊重主义者；守法主义；法律术语
24033,adj. 不受法律支配的，未经法律制定的
24034,v. 使成为非法，使违规
24035,n. 透明；光亮
24036,n. 明朗；清澈；清醒度
24037,n. 说明；阐明
24038,"a. 解释的, 说明的"
24039,n. 夜光虫（一种原生动物）
24040,adj. 夜光的；生物发光的；夜间可见的
24041,n. 半透明
24042,v. 发冷光，变明亮
24043,adj. 发冷光的，冷光的
24044,adj. 发光的，传光的
24045,n.  光度；光明；光辉
24046,n. 照明器；照明者；彩饰书稿的人；反射镜
24047,"n. 发光体，光源
adj. 发光的"
24048,a. 可被照明的
24049,vt. 重新点燃起，重新照亮
24050,a. 放大的；扩大的
24051,adj. 庄严的，崇高的
24052,n. 显要人物；权贵；贵族
24053,adj. 婚姻的；与婚姻有关的；根据结婚的惯例的
24054,n. 主妇们；主妇的身份
24055,"a. 巨头的, 巨额的"
24056,"a. 大脚的 
n. =megapode"
24057,n. 显微镜幻灯（装置）
24058,adj. 放大的，肉眼可见的，依照肉眼观察的
24059,adj. 可测量的
24060,n. 测量；测定法；求积法
24061,adj. 关于度量的，定律的
24062,"n. 同量, 相当的, 通约"
24063,n. 算命者；精神第一性论者
24064,"n. 痴呆症
adj. 疯狂的
vt. 使发狂"
24065,n. 发狂
24066,n. mention的变形
24067,n.  智力缺陷；白痴
24068,n. 智力缺陷者；柔夷花序
24069,n. 卓越；杰出
24070,n. 迫切；急迫，危急；迫近的危险或祸患
24071,n. <主英>杂文作家，杂录家
24072,n. 可混和性; 易混合性
24073,"adj. 混杂的；杂乱的
adv. 偶然地；胡乱地"
24074,n. 乱交；混乱
24075,n. 种族混合；杂婚
24076,"vi. 厌恶人类, 愤世嫉俗, 厌世"
24077,n. 守旧主义； 厌新症
24078,n. 厌新者
24079,"a. 级长的, 使用监听器的, 告诫的"
24080,"adj. 训戒的
n. 告诫书"
